sigma_m,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
0.4,0.06968,1490.0522373801352,1725.8212637902773,0.8636025242899015,1.3629163662753718,1.4628277525554285,1.5794423736859793,0.2845087147801525,0.0001875,0.37503125,1.335786101862861,1.9463869338553328,1.4584885638616627,1725.93188816695,1801.275158422433,1347.7551093590218,0.5532870992970212,0.31072938994668875,0.7139978362888658,0.9933974461691277,2970.7526164517412,0.02232705981538991,81.03192241888524,42.587050685335264,0.046101323884743195,0.06977947107680518,0.05883005657788687,0.058436245750823686,0.011738207387359574,0.0029587000946361564,0.037681837779459486,0.057774035948153085,0.08004228145067138,0.06065411580277631,87.87180888779925,97.41290016221375,52.65129090097981,0.026738784066495255,0.036255926921271844,0.030361638696551296,0.0007609716082902826,1102.7581514744809
0.35,0.072105,1508.6929262065294,1717.647611235583,0.8787395515145878,1.3759766652496237,1.4481872906841409,1.5677874368689342,0.28702137485182994,0.00010937499999999999,0.39159374999999996,1.3240686239480175,1.9357487812847887,1.4636223949815212,1719.1148822601092,1794.94218042486,1367.07191546314,0.48738191921895807,0.320435343220243,0.7389694224292689,0.9954143561187656,3060.712549152622,0.030863149142626372,110.96241030083763,57.23595815270462,0.06347253595522337,0.09361276024789715,0.06401036348709466,0.06823063184805749,0.010804553162806938,0.0016793059159590316,0.04113666960191965,0.06759095848933888,0.08400032214261248,0.05743638668234904,116.5622059013609,130.37451168914947,71.62787602879487,0.025456971600283082,0.04051623183469973,0.03972252434555779,0.00045491615254609477,683.1908083745118
0.3,0.07143749999999999,1521.3819987280026,1723.902193670029,0.882767088902787,1.384474011197109,1.450242260303296,1.5700302797257646,0.2871319588609975,0.001046875,0.40079687500000005,1.3279275380689755,1.9345296131878325,1.4576838511806176,1721.9064971621985,1795.3010372541858,1376.1288645577536,0.45128934162371676,0.32487045180284696,0.7291862542690972,0.9964387720127158,3445.7456949378393,0.02528677705343247,91.91780610744101,47.467367395980965,0.05188556188033104,0.07577313000103815,0.056955411605516364,0.06494329131117912,0.011033526293506388,0.008039073888475898,0.04009327199149971,0.05798179048600989,0.09264867842046971,0.0581969444232944,99.84170493879981,113.79659827930877,57.69299343630113,0.019913502901010134,0.03439544053707632,0.0329119526261551,0.0002877949034449327,822.9062796249019
0.35,0.07126249999999999,1508.656448468151,1719.9445160204352,0.8774599732640715,1.3784580516304015,1.45476735370482,1.5721312737424882,0.2857319540433462,0.00017187500000000002,0.39496875000000004,1.3288660269356227,1.9390670809100896,1.460193818339322,1722.3670767251765,1795.7029141849664,1368.968379009568,0.47100227347567525,0.314838404064974,0.7361034937065892,0.9949864370728136,3110.6140910918284,0.027941163070817204,93.35195731058603,52.3757731311847,0.05262288937013515,0.08197509802280695,0.05623579442649831,0.06064869206305459,0.011036950433601846,0.0019439785838262212,0.03874595492999882,0.05732762931728913,0.08031542039479528,0.05099084244914824,105.22665024289809,117.66745228666588,64.6331578717243,0.037342459954626726,0.031104030984778316,0.03188546050324465,0.0005021443703244429,636.5415938765318
0.4,0.06907749999999999,1486.1875727944303,1728.0985085821426,0.8602410770914122,1.3649102677213427,1.472502144822191,1.5882832311001744,0.2853527783328546,0.0,0.380140625,1.3421664472702313,1.9596632137103998,1.461270503565025,1729.562592349565,1805.9073350039,1349.196430559845,0.5464547242441806,0.30478007114394745,0.7082409919001457,0.9935168337141056,3035.38790974292,0.023804232685596043,86.54588840042669,44.4927346362293,0.048969477840603105,0.07102395227724985,0.0603067801637435,0.061425953842169284,0.00934991208232976,0.0,0.03939532895356218,0.059055014156235194,0.08467590330716658,0.05786276779152406,90.72175794507098,101.88825976919948,57.55853236495228,0.024298450825478605,0.03949850894009855,0.030398396461741844,0.000737524374759904,701.5200345140014
0.375,0.0721125,1505.7117057090143,1720.7934448249923,0.8754997056152019,1.3921710936904852,1.4700871290031023,1.5920870496515993,0.2860303429705342,0.00025,0.388234375,1.344480391944598,1.9662126073324566,1.4634340239793946,1719.971985053783,1796.4107847409125,1357.4422054202632,0.5407634469828396,0.3028533998725934,0.7271938250081429,0.9943586698427276,3895.723612913529,0.02956729348029675,98.30840852992566,55.479642047482734,0.05757013349783763,0.08443585069063224,0.0627096304089826,0.06781761531362553,0.01089282493894056,0.0029540755745241184,0.038496496264067655,0.06262956852441161,0.09167217295235028,0.054870564768515574,113.78672039204125,125.490771693522,65.42438656011936,0.01891006900378701,0.035194933744978826,0.03226535301076877,0.0006861060000491001,770.8465910794996
0.325,0.0727025,1535.6895756945119,1714.3940748143007,0.8962945424867368,1.4011831986521412,1.4435340024956742,1.5655467551499038,0.291084147272101,0.001046875,0.39565625,1.3256303491791739,1.927734274833423,1.4550611421752244,1704.8753528824714,1782.1225538093493,1370.210881980566,0.5036557986133041,0.3223371027917756,0.7381735732088371,0.9958988917888243,3511.6830096620383,0.02906946841189221,102.96049118113713,54.58279579450721,0.06124626203869332,0.08674915219084992,0.0626546053455551,0.07140285346467995,0.011599904388713111,0.005943890475469328,0.0386551131603246,0.062454914683732175,0.10235588312497967,0.06158288873636457,112.10673090085247,124.87263130702787,62.547383936042344,0.015050787619175077,0.03557380900406413,0.03440953699944728,0.0002493270657367459,973.2439000112238
0.375,0.0706675,1505.0125561660354,1722.2723306795785,0.8741824422339303,1.3778093691491884,1.455703865580341,1.5780667210262167,0.2874727315261363,0.000265625,0.38584375000000004,1.3362825323706948,1.9422436790120758,1.4547300269570973,1718.131413654671,1796.5191283438412,1353.21220641431,0.5602665512967652,0.31244928023833496,0.7259454580978624,0.994602826482073,3888.194386081388,0.027949900603579953,99.60470360290566,51.848048056379824,0.05682718190636272,0.08374998400986175,0.06689475303147102,0.07046281392947251,0.010062105963037513,0.00390659373487633,0.03964676797593342,0.06688073412167125,0.09113619617587296,0.05501127053759341,110.67529086585358,124.54331712142216,66.37104665847554,0.020446235554236327,0.03990237501266018,0.029831760372841243,0.000404787963820789,466.39904425928427
0.325,0.07031499999999999,1512.7069973964826,1722.4841419911193,0.87855483991851,1.3934099239682325,1.4646569623011982,1.5874244880858372,0.28741973776295987,0.00053125,0.39753124999999995,1.3419636206507295,1.957436645036567,1.4598279715965423,1718.4582540244865,1793.2142458905594,1363.797057854126,0.5188131422438602,0.3044768131441402,0.7286269475653125,0.9962728362496541,3510.3221531749978,0.025406412084353805,84.79140880683741,47.54664541286292,0.049331457014308376,0.07524246164225203,0.05932749873536149,0.06232365043046049,0.009988664969414607,0.0036857781997157667,0.03910321627996219,0.05989774515395968,0.08153310132605276,0.054221233888929604,92.95675029163513,103.69110618774755,58.304307768919074,0.019150256129228764,0.03334924908921323,0.027733651324949097,0.0002890227605198353,625.2754114301041
0.3,0.07156,1514.0367042312264,1723.3940522654163,0.878789271709184,1.3869020059604846,1.4612035080923491,1.5792861846692543,0.2850895615882923,0.000625,0.39796875,1.3357750166624112,1.9466832447794353,1.4584835996681316,1724.597386058718,1797.0397863247968,1372.8590969066315,0.4667308353158666,0.31486438170409664,0.7227066287444132,0.9963952590678072,3257.9314322396413,0.026450546308157775,83.68531820653327,49.076345668362165,0.04683001600483452,0.07409101158273476,0.054770451232995,0.058927011247852844,0.010081734471745155,0.005796011559684815,0.03953804289462871,0.05722295560004873,0.07589339325695559,0.05163736671761613,93.7906357153903,104.88028962224804,58.984367308330086,0.016778844626560093,0.027991328210767507,0.029663057778840787,0.00031297155636310147,705.3446970074567
0.35,0.0706,1511.4005030759215,1724.2156107210374,0.8768899968000267,1.3921551993486054,1.4702168613816968,1.5891472392207577,0.28695613119103824,0.00040625000000000004,0.39346875,1.3442849550544915,1.9589227174254193,1.4581485103763823,1724.8507550316974,1797.831919323211,1362.615867857837,0.5093742758093669,0.30811447736110464,0.7194212062613201,0.9950100815718216,3829.696406433053,0.02579059906244907,93.97856201995036,48.69933916920901,0.05392466170075457,0.07898342942211456,0.056089561975986586,0.05955391556047021,0.010140499830357348,0.004288315337927005,0.03843265975622166,0.05489833760019209,0.08354810953354677,0.05519312057053002,95.12897374792608,104.2120810802508,57.731965999719925,0.018990077899689754,0.029922274678420298,0.02954866727503804,0.00045556857046686694,1061.0085234695846
0.375,0.069395,1498.3220165583923,1727.395718485887,0.8676998701334264,1.3774785391861928,1.4753724378250634,1.5892394503562457,0.2829567368671084,0.0,0.38532812499999997,1.3453977775865582,1.9564462086379408,1.4549141208395715,1727.6239538112227,1801.0488308752567,1354.76506781039,0.5388105654615812,0.30251866329421107,0.7276288015844605,0.9940438495565738,3454.4154971217754,0.02467040686733802,93.42016917896039,46.191540147776834,0.054067013088086216,0.07807256200615707,0.05882969376628328,0.062158838968214135,0.009827136372403508,0.0,0.0388163463019689,0.056229893328064356,0.0869298445555823,0.05150239182873376,99.0030745308343,108.38022205766863,54.24753625802273,0.022371608211660784,0.0384621951795126,0.03425946578897279,0.0006857261805618498,1122.4906227822567
0.325,0.0719525,1508.8545197451435,1721.0913801557967,0.8770544369832785,1.387367615380771,1.4616895636164724,1.5832564123245934,0.28646580609016936,0.0003125,0.39490625,1.337929305879407,1.953065748481241,1.4610262153897446,1722.4752484794406,1797.9049332514642,1364.6428029635165,0.517284484801144,0.30763844905853527,0.7275307586175592,0.9958009019611265,3537.958133300962,0.030328538437418957,99.46242734934928,55.85854934947576,0.05651896791737469,0.08893755847558979,0.061556897956707775,0.0667341434996194,0.009389726274834819,0.003045873232752801,0.042955179675302255,0.06434782506665837,0.08579956196276423,0.05344952860298588,115.28281129902196,128.79838824745235,68.80440877483512,0.018101179733477774,0.03402679290741301,0.030521584789389537,0.00030336378401400087,923.7054377537537
0.35,0.07048,1535.4776874144247,1719.8463593453143,0.8931700726851295,1.3960355802024014,1.4440809328272388,1.5647768663432209,0.2877153214090912,0.000546875,0.39160937500000004,1.3265696596212593,1.9244625427698971,1.45162228661736,1717.3228280683138,1794.3014915752067,1374.7905626209456,0.48745108494792666,0.32073668423909474,0.7361655587917943,0.9950384989123046,4471.106648755233,0.027004251517122244,105.31706407366681,50.51162328143204,0.06088360686408743,0.09039165340196961,0.06319660532375064,0.06633808764393893,0.009406916064315601,0.004284071834642248,0.03979939626877995,0.060945711378837815,0.08843281712058006,0.05158830675423492,109.91423757020146,123.52627038339061,65.32873804037096,0.0292171285253406,0.035066669348456654,0.03874147468059427,0.0005047086389292785,1564.0949014546843
0.35,0.06976249999999999,1497.0306570287419,1725.1423208527442,0.868112427978402,1.372289514034739,1.4646417378159202,1.582532275665984,0.28687314263578,0.000125,0.38857812499999994,1.3366120279901759,1.952712666670027,1.4622540684509815,1727.6273503427512,1800.98626571137,1355.5833101069982,0.530808198099499,0.3107083051663027,0.7249836089294831,0.9953591776836066,3080.47737963711,0.025447221729493357,96.68083799413101,47.58256856925532,0.05613180221574445,0.08169188760684504,0.05775426772280284,0.0626879586313491,0.009526215549389377,0.0014604151806934904,0.03745713370286593,0.061641930609302044,0.08131614984216794,0.05496122181557224,104.84375124976819,115.87962708418239,60.270271668533724,0.02251571610197869,0.0357539929618417,0.03933485668861018,0.0004370963279841411,865.4811565122636
0.325,0.0716975,1507.5577699305938,1724.3673743092083,0.8746797732341244,1.387185568003378,1.4721669173566978,1.587221642085706,0.2842939825920638,0.000359375,0.39332812500000003,1.3453890241382367,1.9511821123029325,1.4519693585755666,1722.1319555467999,1795.1041434163512,1367.7488671662227,0.5033307486764246,0.3083986296892209,0.720528295485371,0.9959140672349956,3040.4440275721868,0.029933108654965977,101.7128582103285,55.38636583938654,0.05831798554913789,0.09327865233860387,0.06663093601536378,0.06617805290260349,0.010173807572481167,0.0029261332607000315,0.0423517375999424,0.0674808516106195,0.08178179319299045,0.0580138090845803,111.45472485341533,125.52855249500624,67.43237896369672,0.015187487323769622,0.03835567899117042,0.03691291086052422,0.0003591826053050298,772.5126937086428
0.325,0.07425000000000001,1508.1434457191062,1717.8669805879356,0.8785202287443874,1.3781157382339766,1.4494964883501877,1.5709467843934295,0.2888276648170935,0.0005625,0.39026562499999995,1.3293476706020244,1.934482140402841,1.4569959576674691,1716.984214033686,1793.5669185310655,1362.4881276498031,0.506809362787606,0.3227266396376405,0.7240835834219209,0.9958649658709945,2675.819255767968,0.03431359060197576,118.01973503192878,64.40607586845273,0.0685490038235067,0.10244880345835727,0.07347030245823752,0.07747471284534416,0.011349155828416968,0.004427806313514628,0.04209907109556427,0.0763338314376487,0.0948026386414746,0.05756136389998438,131.00626114884872,148.07910337130835,77.66912348848523,0.015602359481568873,0.04238121821252872,0.04148101413212275,0.00040015855026847105,472.48609147852926
0.375,0.07207,1524.6586293253424,1716.4855747878266,0.8885003794763651,1.384089978861779,1.4356289541522003,1.5597252187654531,0.28864600000378154,0.000390625,0.385375,1.3215103674660815,1.918538965068789,1.4529012474415197,1715.2704833667026,1794.6203156615065,1363.728125629791,0.5127566012566596,0.323993722705179,0.733305331225275,0.9946251806331055,4098.0764615325725,0.030183440824399048,116.28318236845848,56.11233018997198,0.06481259150115667,0.09722680044718889,0.06782257969673774,0.07197243508516198,0.011738772243052965,0.003970564299866581,0.04291133664312963,0.06715870091291787,0.09348956518019316,0.05354163907195479,117.65123389595294,132.99090663208122,69.62773696194728,0.02223717447635267,0.04689688392796074,0.03662309268075346,0.0005329315631102613,1021.6316925748575
0.3,0.0726675,1520.3609289091348,1716.9595272172194,0.8858217573067254,1.388951166635722,1.4461853104053108,1.5692385672313456,0.2875626404407813,0.0007343749999999999,0.39660937499999993,1.3270576599454018,1.9350556646257104,1.4595124268467692,1719.0155820426664,1794.3782125674647,1371.671249229774,0.5008597667472913,0.3200221946173238,0.7364476892535731,0.9967552847474407,3552.078578490761,0.02844761754084161,93.51308699127603,53.71667286803591,0.052596883779464,0.0827437878202655,0.06006513531556254,0.06345059892658493,0.010884572066428936,0.005389855017472641,0.04266658242535222,0.061113624047146424,0.08553375697321253,0.06014579722032674,103.94484841421374,118.12928490683923,65.53785325695777,0.030135873018481366,0.034209350458256016,0.033575657264584974,0.00027241356382986067,832.4129804217418
0.4,0.07205,1511.3006433946384,1715.2978825931493,0.8814637144385981,1.3700317228285661,1.4350927539563911,1.5566418744452128,0.29089521693016956,0.00034375000000000003,0.378859375,1.3192836017379863,1.9144790690801443,1.4524279484782159,1718.9812473300192,1800.5796777548485,1356.4083801027568,0.5107329295133627,0.329434688221703,0.7233581734185157,0.9939119546583342,3152.2151415332614,0.0316923097927557,111.6250394777841,59.25737128542871,0.06323053550933988,0.08812913230843838,0.06339342451312296,0.07089865654483542,0.010472773151386061,0.004383808097704552,0.04146072772346592,0.06621860308677863,0.09570843263672422,0.06073938726445118,120.68125113438487,137.78883825215473,75.45169036037858,0.022213904297169792,0.04457212405288794,0.03347230221212617,0.0006456005878191586,948.1617609119241
0.4,0.0706275,1487.922082630797,1721.56489874832,0.8645411109623561,1.3682323073797051,1.4641578711443577,1.5839354757515989,0.2852755887441184,6.25e-05,0.38299999999999995,1.3373063580180122,1.9559537994498895,1.4637500841018316,1726.09779989714,1802.8788877378042,1349.9483046473583,0.5384756600871515,0.3035200415400643,0.7301328929514804,0.9937236189934552,3096.2978136170523,0.025483401337929732,89.37000602550357,47.8351958571659,0.05063542557685909,0.07560378494349498,0.05602477858264883,0.05774224930579183,0.009985269587352553,0.0012484365222148863,0.038969439147875866,0.056460210667292794,0.07745399484580852,0.053936001597094545,99.63035007003303,112.33414529072037,64.30646757440269,0.021523518664982318,0.03557708169209223,0.029125912916897333,0.0006073967180729922,640.5697103922741
0.325,0.0698225,1527.0776176331187,1720.2831617365935,0.8880468548835367,1.4036341930702205,1.4611143355332032,1.5819322843629364,0.28790892985633415,0.00045312499999999997,0.39809375,1.3397650973130635,1.9474720680635955,1.4545390371562297,1720.3423525286632,1794.7834105487973,1372.2076906144305,0.49770317256828733,0.3103017367260384,0.7317684977389102,0.9957639392868921,4017.5370420621343,0.023846194533929287,84.07738590808101,45.918548771644076,0.04963251747632691,0.07425432597412393,0.05699054678981039,0.05889519379030826,0.009871635413479971,0.0030761414929055203,0.03634791463670921,0.05445696325223291,0.08291998775284123,0.055960813332174335,94.70931227018448,103.70777858493938,52.706846652512475,0.016698803315655653,0.0295186829757697,0.03130048037620986,0.00037552037644770695,813.8229420348795
0.4,0.0710975,1518.8979029897396,1717.8269435499542,0.8844271825299866,1.3757184754639338,1.435280525671082,1.5573805505177625,0.2886163045414463,0.000265625,0.383390625,1.3147999969457624,1.9239860796321906,1.464153647998903,1716.0968404189887,1795.6909945080913,1363.1467406000781,0.4893412309665742,0.32605348544194185,0.737941798515847,0.9939196914754785,3814.781626025439,0.024821724229996574,97.75233567460891,46.91008449511499,0.05529810018087925,0.07404269064503818,0.05586273158749482,0.059083675028514235,0.009303930726560165,0.0031911361001021256,0.03869209067573598,0.053341733488263945,0.08451253115649718,0.05486598718766858,100.72100549602891,113.37384839652168,61.662647370570184,0.028989007789355967,0.038035320666584424,0.034236898986660234,0.0006964817038145534,797.1903692033337
0.325,0.0697525,1506.204482224135,1723.3817891926533,0.8742048476687176,1.3748426968691052,1.4550532775743665,1.5737393404848856,0.28672050388997766,0.000265625,0.39454687499999996,1.3286805374052901,1.9434109469983696,1.4635830139816113,1727.3069453728792,1801.3785974331252,1362.3043635282474,0.5153380468710814,0.3180873080232148,0.7360081019590364,0.9957746176135762,3431.60498369955,0.023485766833339698,77.77387302604464,43.180118450696334,0.044105183561044835,0.06829194425650338,0.05208105804227421,0.05602279129556551,0.010726670338080188,0.0031911361001021256,0.035153815887956956,0.05129904420025614,0.08416983001417551,0.05910924312814254,86.44008612697422,96.62230673745634,56.00855321317808,0.01491417485741656,0.026920811761777155,0.028492538479353763,0.00028126697567253583,742.5111149247291
0.375,0.07139999999999999,1499.221595715568,1722.0625724698089,0.8709270452221183,1.369150379723178,1.457302393343191,1.5733217615841741,0.2846309032565685,0.0003125,0.38831249999999995,1.3277889112264478,1.9434180390018259,1.4647483642125625,1721.0121349083533,1794.655707169082,1358.9213506772107,0.49982029796425176,0.3166363294232405,0.7240475208171918,0.9946393946802284,2945.082666489195,0.027310529105090568,91.75534686131488,51.33360827159769,0.052369627033952634,0.08136269516479157,0.057551727755960444,0.06182695177807591,0.010040094957471232,0.004014135180832854,0.04072732306142892,0.0589006666709201,0.08126499460246837,0.05253195132250356,105.09167247007949,117.77519664769818,65.30189279435183,0.017194862524307193,0.033018548383319454,0.033785614498823155,0.0005666116748661211,686.283224449391
0.4,0.0697425,1502.1033385600876,1723.7456531368496,0.8716877466085413,1.349195971179706,1.429077066161273,1.549606657248639,0.2877757390368744,0.0,0.37932812499999996,1.310747580044671,1.9092617961547094,1.4578462984378322,1723.5224545676947,1801.8926340849703,1355.9235403757123,0.5016959746620386,0.3366691329345784,0.7086832457546799,0.9933984242114797,3089.5204699762526,0.025050373125963595,92.63564417104726,46.792337581822004,0.05285601443499787,0.0758319331529655,0.062138054163007765,0.06684174713847005,0.010540125918366361,0.0,0.039967244278713725,0.062468092197362574,0.09081875697022357,0.059495333449869944,100.73056791085502,113.03362680233131,63.64090044066304,0.031674281179681615,0.0468290903442001,0.03438505223781746,0.0006660963498202478,547.6396801451604
0.3,0.07317,1509.290146409297,1721.0791218061815,0.8773840659523049,1.4011302038212778,1.4763607158406344,1.5985661533477837,0.28556901596689177,0.0011562500000000002,0.400734375,1.3549618809415824,1.966067221860861,1.4525608495122355,1717.2473018463782,1790.5545609815827,1359.3695369328955,0.5593548411883333,0.3000075965994655,0.7271177021460257,0.9966516845784509,3453.8438018444513,0.029268431799466112,97.9203571430025,55.47647602323412,0.05660130024022297,0.08843520682395442,0.0632469910610456,0.06908731979328446,0.010225577788078016,0.007357434059337538,0.04100480809745821,0.06813921561498171,0.08499577692139608,0.05577579070378062,109.02108552031999,120.79424223417315,63.47560754762413,0.016407251073127065,0.0340460627115454,0.037213758643826166,0.00024246913308758236,763.8436603822636
0.325,0.07043,1510.526286939455,1724.7798611227015,0.8762283284776174,1.3897759990998662,1.4691060178064115,1.5874765873164713,0.2855465996780084,0.000359375,0.39384375000000005,1.3412848215488902,1.9583392415887382,1.4610450150725298,1721.7576924981831,1795.4544802237456,1362.909078825626,0.5248590177403097,0.3070454853332755,0.727648179943474,0.9959507957131578,3812.1208806492623,0.027795954741652588,92.56339217194365,51.72721022284096,0.05450826635694853,0.08459251861119697,0.05991187318167969,0.06380884636689756,0.011091523988008828,0.00305671488028815,0.038068490394780566,0.059176959589822824,0.08733672257215998,0.0549148535948828,110.1860151172638,121.064575636933,58.60622500744902,0.021221840969116185,0.02778869241397158,0.034707956241340966,0.00032803042203320335,955.3643279020532
0.375,0.07005249999999999,1513.4477301098239,1722.989755391056,0.8786027667063643,1.3858062719699624,1.457769962157125,1.5787056858896793,0.2872267857883722,0.00017187500000000002,0.38442187499999997,1.3344132529540127,1.9475359467914046,1.4602543609771204,1720.8627781575558,1796.8187064036354,1361.1518068847283,0.5196829873785956,0.3125878285158992,0.7199168453073139,0.9946902249514694,4263.313647761178,0.02368004948791279,87.10950753158656,44.201490229780354,0.04936093991619358,0.07294911757117985,0.05635072431645878,0.05948990466190878,0.010219386587885957,0.0028759763966999105,0.03779826371983738,0.05433557873999739,0.0835446340516181,0.05207608978203298,92.85774884492722,103.90859285857987,58.67046764432846,0.016163285250187627,0.03746362606278481,0.03103395146280548,0.0006042391888629147,927.7230918517035
0.3,0.073155,1531.2439550617598,1719.0182543688247,0.8912852290848106,1.4043341740984994,1.4573580050748476,1.5773805425839966,0.2893257730630298,0.0013906249999999997,0.402015625,1.336349170193359,1.9404459693921212,1.4531668911238667,1720.8858536193375,1797.6938612515985,1378.0296896025638,0.49226888960226206,0.31439367601246926,0.7418767789104276,0.9964626168446113,3680.140001107022,0.030609736604551158,99.00356100108158,56.91781617498901,0.05803396119094279,0.08994537207727248,0.06747802496119373,0.07231769559359608,0.01050247568212285,0.00858776780423033,0.03842021651564935,0.06682841191495889,0.09590869354373255,0.05607292500945269,114.95654992411959,127.87235043670059,67.43357805961993,0.02505045033671883,0.03256263654803039,0.03970498560864968,0.0001766600973908468,950.4613769828413
0.3,0.0733,1532.6480049429501,1715.8865760494525,0.8937658954856882,1.3973618487194128,1.4402214625554506,1.5650474902647478,0.2891901737698964,0.0005781250000000001,0.39846875,1.3261967691069356,1.9246181362388888,1.4523717126077578,1713.9065378734429,1790.5834864742874,1376.3856157850976,0.47861456094215266,0.3257871778006954,0.7348112278681225,0.9965356352238811,3784.2853050432445,0.03254535297089277,102.74791208144126,60.1537371106158,0.05989774793957432,0.094695229281965,0.06557138254287476,0.07276945699421894,0.010793348840397267,0.006072297978061928,0.04151664528761326,0.06692903246618236,0.09699640717820986,0.057231002834426725,119.1891276738274,133.92827556090955,69.43817726664133,0.027688572442735277,0.032597963392526685,0.03374258155617794,0.00015605371074267963,691.0377152186765
0.325,0.0709675,1493.496379298571,1724.5847636316896,0.8663837100496303,1.3855524154068144,1.4828315983096325,1.6003418673361147,0.2830544163352597,0.00014062500000000002,0.39565625,1.351904810073012,1.975290919696499,1.4619681642476545,1724.1186399759347,1794.739242216754,1355.5012653212127,0.5401138544885865,0.2983465003706276,0.7224603479047635,0.995785528379003,3495.8169449634065,0.0246298892354391,83.70285234329971,46.542107555503016,0.04965847854469772,0.08238891378475806,0.05860574477701227,0.06470223250992763,0.009750367890793876,0.001734234228521338,0.04122488582079397,0.05767926677878754,0.09332054636511562,0.057921349759686894,96.20229728129239,105.75172689523316,55.65768990891793,0.01562605872200156,0.029570806658790593,0.03564846903425072,0.00036647460701935296,1342.8838612940933
0.325,0.071905,1523.99422975045,1718.7745998671426,0.8871319090216082,1.3963432657834494,1.4484561988877533,1.5757574409706052,0.2899723662411719,0.00071875,0.39714062499999997,1.3308493185376085,1.94630072160756,1.4632196727665465,1716.895576907713,1793.1285240545317,1372.866804133154,0.4977856126174608,0.31425845207488234,0.7347003093998774,0.9957628415726316,3645.56282306865,0.029147829679068715,103.3380958231109,54.87320811190531,0.06020324790983193,0.08883766678295904,0.0576701133244954,0.06483676972877578,0.011043035671534198,0.005613790915014558,0.038574802408559074,0.05717668845273471,0.09305624090467739,0.05628625622567372,106.8219365959259,117.79443799149301,66.33434491790113,0.020251799145983344,0.03065219745571775,0.03907164377731466,0.00032479970380054824,758.5065398301355
0.3,0.0725775,1524.8681351412565,1720.625676089978,0.8865919102894709,1.3971045865732556,1.4551395098161395,1.5769043340532665,0.2874676821651403,0.00103125,0.3941875,1.3332248035994871,1.9445880178222432,1.4599091420805155,1721.6833980128722,1797.4615208131363,1378.4673053435756,0.4841194596495519,0.31287932216492814,0.7242533441432883,0.9966075056729177,3626.852999889981,0.029040127302579082,100.73547998974065,55.506018834505056,0.05716458760475499,0.09365539315014859,0.0627781281392114,0.0666572879217204,0.010787525772504816,0.006052423972054502,0.04278630585537854,0.06454752175920199,0.08485191498424187,0.05461898632050076,111.6687299078847,126.41298200538459,68.55005510960763,0.015441696968107663,0.0332090334101643,0.03395362939401907,0.0002672865530444258,569.0278623513968
0.325,0.07115,1527.6020744071727,1722.6237518101534,0.8871531989659275,1.3965323305499815,1.4577401601769904,1.5762653605723276,0.28703638141578636,0.0004531250000000001,0.39417187499999995,1.33627823359393,1.937797558058874,1.4513952732708117,1715.790317891702,1792.4143714177812,1372.6044715293526,0.5109078614939839,0.31180976710598834,0.7287311353470085,0.9957681762006568,3942.2433917787916,0.029467227558764315,106.82309530089047,54.043843989296334,0.06083477468767244,0.08777004513502615,0.06655397095218371,0.06907636716267264,0.010637074979367554,0.0033204136014019403,0.041073459225324266,0.06579637201622693,0.08864680714299518,0.05403564161328557,115.50461870662093,128.91939887271442,69.68247799095523,0.01829586009751394,0.0381843152245276,0.034313735385962676,0.0003032035480794526,878.4080486497712
0.375,0.072965,1530.9685857734914,1717.6504292718084,0.8917972699516591,1.3748088708157018,1.4208013773674297,1.5438498572797374,0.29193478140149604,0.000625,0.3911562499999999,1.3056040294222102,1.9018450310955515,1.45814917281159,1716.4237013162772,1796.469351085007,1377.1127585341162,0.42640304938204965,0.345729816969559,0.7153217625259539,0.9944613764055211,2840.1378142253902,0.03420319831536225,121.18276335528655,61.330228845387346,0.06931478420174449,0.09831676949789878,0.06838101931567378,0.06996990768699711,0.009696380838712928,0.00769283351568198,0.041137524213757694,0.06835151262040925,0.08717294406433705,0.05449308940116049,126.68549651989024,144.53824692946446,80.7243288972348,0.062478686482119544,0.04702920629652622,0.03422072525905104,0.0005965079730513454,726.6355399528865
0.3,0.0708925,1516.3303063620617,1722.6340010623112,0.8805471152433639,1.391836308309905,1.4575039227566169,1.5818103859155266,0.2876899689511065,0.00053125,0.4020625,1.3336415192639686,1.956831989362936,1.4681829266795396,1720.424241266201,1793.9658692685896,1371.200517924671,0.49464919022435483,0.31025514429053885,0.7398490154626043,0.9964859477795052,3274.3034674875116,0.026136008565769926,87.64966588975946,49.072411205589894,0.05004990296791596,0.08269633995170651,0.06135237102116701,0.06759257719632972,0.011907512922921526,0.004518948819969087,0.03941768519649524,0.061228257237927346,0.09438860620814352,0.05636037398265132,97.2246642798879,107.53296687496797,58.01513115467882,0.028593960081729482,0.03671451948285111,0.03458588132565472,0.0003207406368939424,539.7463069129408
