lambda_LM,unemployment_rate,nominal_GDP,real_GDP,mean_price,mean_wage,median_real_wage,mean_real_wage,gini_coefficient,share_of_inactive,share_of_refinanced,unskilled_wage,skilled_wages,wage_ratio_s_to_u,C,DC,total_expenditure,A_ratio_FtoH,mean_m,mean_uc,mean_delta,tot_inv,unemployment_rate_sd,nominal_GDP_sd,real_GDP_sd,mean_price_sd,mean_wage_sd,median_real_wage_sd,mean_real_wage_sd,gini_coefficient_sd,share_of_inactive_sd,share_of_refinanced_sd,unskilled_wage_sd,skilled_wages_sd,wage_ratio_s_to_u_sd,C_sd,DC_sd,total_expenditure_sd,A_ratio_FtoH_sd,mean_m_sd,mean_uc_sd,mean_delta_sd,tot_inv_sd
5.0,0.0715675,1509.459517195777,1725.2839844763676,0.8755064310095522,1.37532960538662,1.4617371094995815,1.5725337558964307,0.27894471372361396,0.00065625,0.38015625,1.3302351149720628,1.937647497526047,1.4581486308083194,1724.4493507770705,1798.394631353662,1362.6623993494816,0.5423706122779758,0.313979797229514,0.7159837469118909,0.9949711064726818,3402.726909801382,0.031535225443145305,102.49646027515638,58.320222778731,0.06092352165533942,0.09585563434322573,0.0710839901992349,0.0726067651750656,0.010872570603635558,0.006401217535555249,0.041939956615827584,0.07036152919713859,0.09149728802420555,0.05686177195754989,117.70436914561219,131.1950686356318,70.42835095784183,0.03144647477939131,0.039008356633192784,0.039949564755243624,0.00043931280263098416,722.766462872905
2.0,0.07266249999999999,1528.5458457639581,1701.306434531286,0.8988011709404311,1.3881872803438202,1.3974216283440193,1.5466340328756758,0.30823101971854433,0.001,0.39856250000000004,1.3139921665991767,1.896931525223074,1.4449588338369583,1702.1650924816151,1789.2389669615152,1360.042555443537,0.5165839152330072,0.3383697584747962,0.7748467702443375,0.9965624627926607,3542.7398093373563,0.02597091823078266,101.0555337265584,49.575395748423304,0.058925630612285756,0.08233616151097674,0.06489571451918176,0.06944912140421948,0.01128104099695679,0.008123557564269487,0.04111345772675901,0.06488364016173663,0.09432555691279645,0.062411182704128716,102.45717040694416,118.29472462211793,62.61320363522876,0.01517220511155133,0.0430097640383788,0.04359816073283389,0.00019730017856038113,739.7069123783285
2.0,0.07250749999999999,1548.3155906732668,1702.9775410012617,0.9095324886250531,1.3988433114127599,1.385757430974263,1.5398009146236395,0.3101315717551818,0.0005625000000000001,0.398390625,1.3054533089262883,1.8926082020986004,1.4506653710733877,1698.567650813256,1782.985292772467,1374.8028827370952,0.44119576194428345,0.35114950466378175,0.7587905379710022,0.9962953511676018,3108.5232398503404,0.027911197461771488,104.35530198016507,51.71168471838182,0.06041528801263076,0.08766927115789078,0.06320975748286045,0.06795473729499926,0.011455941010434732,0.006894574406734617,0.04451833968556526,0.061334948639720416,0.09161288176190077,0.053672962488907995,102.44077209175309,116.79476142085137,63.01192076094069,0.022708235617879272,0.0425875975803977,0.039848977040132,0.0002683689393430317,785.435600540482
10.0,0.0697875,1495.6668518490426,1738.4268977364059,0.8609072290517145,1.3559550900207082,1.4905416669109468,1.5767644122875233,0.2631462119280457,0.00075,0.36825,1.3269219524293334,1.9547844160211014,1.4739840495243988,1737.9006179623411,1804.9302838568058,1364.4158985247498,0.57910217876229,0.30129373194414505,0.6998638804886806,0.9934508113168815,3786.6956699743205,0.03153089506737795,102.82311346431685,59.662635305742626,0.05979360662464911,0.09242807457473518,0.0688294498344311,0.07212463519600079,0.00961021217452906,0.005713197441013219,0.03968065885919739,0.06477537375650727,0.09317643829486878,0.04661858559177975,123.76656834624256,137.28928241344607,71.844525094593,0.03562086353845057,0.034785875448557255,0.031244411338166536,0.0006961034192120508,678.4629186619875
8.0,0.06865249999999999,1486.0042212998555,1740.0856773620296,0.8543456549833234,1.347963450500151,1.492575516880977,1.5792911115706931,0.2660516558755926,0.00014062500000000002,0.37045312499999994,1.3328621642528913,1.9512439138003117,1.4652139089097682,1740.2006514913153,1806.7683209408972,1357.219610039791,0.5823230432896606,0.3040123733009612,0.6922384725802959,0.9938947362917944,3340.49908977738,0.027740795658199837,90.40876216285757,52.20117164777969,0.051719133705210064,0.07987161932954016,0.06627914187718124,0.0675850108480061,0.010942287258830244,0.002515527948438459,0.03826217318036673,0.06459042785880308,0.08546509391157411,0.053248694539791405,105.95499936215735,117.47702832838533,62.84783429524967,0.022544223694350166,0.035592511336010775,0.032058609709226894,0.000671873707669219,589.9830034114271
8.0,0.06922,1491.1132340588654,1736.5075904788484,0.8590398227731336,1.3521900173541952,1.487827400784327,1.5754968992444116,0.266281347588174,0.000234375,0.37368750000000006,1.3284887210834648,1.9486812227501877,1.4682364275938955,1738.4525420978246,1805.6477108682352,1360.2234143661406,0.5633222669515089,0.3040009740753138,0.7068318966273455,0.9936938672630276,3670.018033106994,0.02810358695967472,92.56748370313232,54.03768848166802,0.052255728329741145,0.080918824704288,0.0643232685902077,0.06539626530677804,0.009864416762244576,0.00293878794903188,0.04042059151905128,0.06359508788882909,0.08227823979125697,0.054747235959799016,105.85546299472387,117.45008914724758,64.95605175130908,0.022529926971692857,0.03303929541229066,0.029031011335204315,0.0005965155507935511,669.433164070154
5.0,0.070785,1485.965871627272,1730.4136553315743,0.8591667485019946,1.3704031889624855,1.494282904418589,1.5971199667124836,0.2746587170757566,0.00034375000000000003,0.386125,1.346403082471444,1.9758733773147923,1.4690537074836785,1730.1290034753247,1799.1208274813473,1352.4029028177956,0.553041033102826,0.2956325603521978,0.7150890122566272,0.9946723208181745,2944.6168439302246,0.027444649296356458,98.67535116980835,51.57529125582165,0.05777503916509394,0.08463769433513049,0.0679550960679343,0.0700445730793955,0.009717660756074272,0.004515489833617168,0.03807712157582293,0.0682197145512584,0.08612056733366169,0.05513674101112827,117.02942331865422,129.2611479300975,64.2729328009926,0.01949774006669205,0.03430552118940708,0.03370407821329555,0.0006516451544727328,465.37890268542264
2.0,0.07149,1527.3599115286668,1709.0846936744022,0.8940592660052848,1.3891622924454305,1.4030885680217773,1.5558138280496012,0.3106950062938183,0.0006406250000000001,0.3966875,1.3200129051334637,1.9105972854911226,1.448583883641609,1713.247288711497,1800.9601255689392,1363.3092512601131,0.49320942336478935,0.340741068113587,0.7385172258541678,0.9967643849583824,3444.2116994194557,0.027254263886592113,101.3407800301401,51.30111314202584,0.05912174356510584,0.08308349866810866,0.05902764423267569,0.06599975426649707,0.012285038576352002,0.00468539015017693,0.04219518448531775,0.06096862366581758,0.0944965031341574,0.06377270099506079,105.71460027545972,121.6911597497588,62.25829887100034,0.015095729052284396,0.038065560901058525,0.03498147299166659,0.00025859222920035453,750.1297247951882
10.0,0.0686075,1483.1822382209343,1742.7582444945292,0.8514631582506204,1.3500722024857397,1.502588389069702,1.5874742841316136,0.2608307591467982,0.00045312499999999997,0.371265625,1.3346867332753265,1.97016192371623,1.4773870910439615,1739.0532002090881,1803.2460131069079,1354.688479861514,0.6120726237620445,0.2938802278235626,0.6983838291728124,0.9934284692684048,3558.8308168598624,0.028281945543933127,95.80838064622108,52.83491520146771,0.055146330039301104,0.08230524456690541,0.06644973289141125,0.06895802322447521,0.010708134617794107,0.0053115578208633865,0.0391663588058601,0.06516610702217299,0.0889909340745254,0.05482756035957461,114.9176448413464,126.54227870805722,64.50657645423166,0.029255529026635026,0.03453826838518866,0.02806502226345411,0.0007216785564972429,733.9980922846091
2.0,0.07171,1531.207154194576,1709.3987963605414,0.8961591808646989,1.3976938037272963,1.4135013716978904,1.561438456796306,0.30630869661768223,0.000578125,0.40270312500000005,1.3214294622546827,1.9232028094718927,1.4563790600216555,1706.4397338007118,1787.707110484202,1365.621902905397,0.467388581369579,0.3345354361774106,0.7442257940454254,0.9963039462400124,3445.939853756348,0.027676179288333838,103.74146419252534,50.87170229772755,0.06056998798000379,0.08848468444617104,0.058170745305326364,0.065233599614963,0.010853688734901086,0.00555140659962635,0.04085532962765537,0.0601597562236748,0.08889114276944182,0.0546884018711695,106.3776117698998,117.6316475743419,61.006688197237246,0.015001367521187072,0.037403630820186405,0.03880251016378927,0.00029116255479134614,1027.2508145037827
5.0,0.0688175,1482.6440656327084,1733.7157884633395,0.8554664655318055,1.3602496926998495,1.4901171992426634,1.5915503650186815,0.27532429148225585,0.00010937499999999999,0.38193750000000004,1.3433541897517787,1.9656206203384088,1.4642404604389718,1735.9220481441287,1806.4601586241695,1351.6227131765575,0.5597880456487985,0.3012934022072909,0.704483809804724,0.994053928013712,3505.8926464923925,0.027536597352432614,96.1876772007966,51.103053489352185,0.05410031377676554,0.08244456260716632,0.0585536147700934,0.06287262012162344,0.010639169158339536,0.0016201098294174384,0.040568662860020414,0.05949789728101886,0.08163027723166034,0.04997341744866334,112.27691144415567,126.27148062945886,63.52584504936051,0.020790014672505578,0.03268335052510943,0.031119215743007817,0.0005631201425767359,946.9681372281187
8.0,0.06832250000000001,1475.8657532814273,1740.4693297277834,0.8483362398481316,1.3463073999742705,1.5004293538025484,1.5889329239082968,0.26592058797613094,0.0005625000000000001,0.3681875000000001,1.3396220969946346,1.9651806703737287,1.4680363666848997,1745.5627459451002,1810.908686156571,1350.7043921543911,0.5788474487614986,0.29724401740602874,0.6881984770217526,0.9932745992954338,2990.4850605905413,0.02856901282421216,95.26887101396294,53.25702248054231,0.05430237124271785,0.07974721105698722,0.06877065339387382,0.06871613523285285,0.011023871681012662,0.007144982942596854,0.03748275645213409,0.06453772331910501,0.08736913629264609,0.049174146339546386,111.91748785442408,123.37772913081616,66.72332166416896,0.028210096546186194,0.03370505727712976,0.02845203031599703,0.0006694609587186911,835.1594309654439
1.0,0.0751775,1626.0605099823902,1664.5733707679874,0.9774727402618987,1.3765672041295443,1.2078397094022841,1.4121091344347259,0.35190542192326846,0.0016250000000000001,0.4009531250000001,1.2057228440809682,1.7226209584271064,1.4297361296860993,1665.003900756273,1775.5734294307672,1398.9587036652665,0.3460156722008174,0.4660169787531279,0.7966485605668612,0.99796314250141,3758.2002774739917,0.030503540675633038,143.52768300779397,56.941989971237064,0.08681259561195605,0.10304378123261262,0.07193412792013266,0.07915343796723598,0.012284231093037461,0.009359153273667441,0.04764953589998936,0.06896271685044332,0.11336127487928387,0.07254035206650115,121.59005354860464,140.4868662258884,75.47974158009741,0.03396296178681482,0.0717065159327691,0.04699839047127311,0.00010421917914327186,1386.2220505851153
10.0,0.0675775,1490.0441196546738,1744.5412066749986,0.8545437488551221,1.3482897134119918,1.4964777960899796,1.580038904743432,0.2619075469153397,0.0003125,0.36806249999999996,1.332377137031968,1.9539185945801125,1.467584072958358,1744.522875028142,1810.772045326871,1361.9175533065356,0.57960071708094,0.3014021279619842,0.6904195259647213,0.9933419613251595,3833.2958708808505,0.028429544381681514,101.1417915624482,53.773582231566635,0.05824353642102085,0.08298464443498613,0.06925606135736177,0.07145776242447126,0.009102329450238754,0.004603412457080073,0.03868840871307581,0.06622469872831965,0.09112374235710276,0.050647237887915586,119.21978977565144,130.6337428514877,64.63416044193724,0.03872967650555819,0.03826042713896152,0.03251993261238724,0.0007522403730000991,919.6874472529761
5.0,0.070485,1494.476911842298,1725.6774132347014,0.8665201969976419,1.3658691847009004,1.47190851744376,1.578110479974229,0.2763989019680965,3.125e-05,0.38171875,1.330321726044813,1.9524532368908887,1.4689721866740602,1731.352359067214,1803.062721255436,1359.9800432531028,0.5409571690705802,0.30636901918018977,0.7274377779913526,0.9943205875683262,3852.8666639493104,0.0298996617873848,99.14411855708313,56.258712865689446,0.05796287078641378,0.08725654386047986,0.06794535569514232,0.07065277575105518,0.010839445141425692,0.0006242182611074431,0.038132363530700535,0.06720359934335447,0.08948062713908367,0.054316432198873735,113.03403455423894,126.38696684236662,66.82062978036411,0.02000940805833791,0.037027928703528355,0.031675154391781556,0.0006721960776023019,667.556815808568
10.0,0.0706075,1481.137660690287,1736.6571003207237,0.8536064928079383,1.3401197892276873,1.4892115019499608,1.5730418737671465,0.26186786289222863,0.000578125,0.36434375,1.3233075037437112,1.9507517609439236,1.4758127704829158,1738.0766302868983,1805.5363429073543,1358.9767786561133,0.5899794134334142,0.30291652470418007,0.7112337198819378,0.9931524360440211,3739.6791620238296,0.03413873816868455,112.95974496124342,64.89094214224006,0.06715608405312708,0.09790917080536518,0.08988911150250646,0.08989960089802154,0.013256944397509114,0.005741650697697918,0.0403514709885216,0.08374040014742257,0.10994222792218103,0.05649534611845413,132.14872552047535,149.9574558333891,77.3005474974644,0.049706735323196395,0.05404956948710894,0.03445036668050558,0.0007879207168887369,823.9969304360799
2.0,0.0711,1546.4743443788195,1702.6201014128185,0.908677212306142,1.3981189970463128,1.386220958586261,1.5405479049877011,0.3127974809693848,0.000296875,0.39793750000000006,1.3069806704747855,1.8923466364022128,1.4491062169727211,1701.1782378200912,1786.320800592865,1367.2593427485083,0.47765638628652374,0.349444417998671,0.7671407526836361,0.9965601111220213,3595.886757442382,0.02469544492411503,95.62661261216084,46.40363405840845,0.05685878346152231,0.079215911756749,0.06472617151389715,0.06518115698975616,0.01224736661856722,0.0025019035721576075,0.037612383682106613,0.06112320983335695,0.09111314002338204,0.061673739529395616,96.47345250209611,109.17454023305379,57.216265886128404,0.015395250785789186,0.039350715685674824,0.04951280387160008,0.00030149863261369047,1024.9618261217372
5.0,0.072635,1502.7850269632208,1726.1573159952686,0.8713291964145162,1.377594711948582,1.480088132484846,1.5834532795312362,0.27810463206502084,0.000484375,0.38071875000000005,1.3356678788550693,1.9572779216717526,1.4663704044761101,1726.9691554097017,1800.4946121735616,1363.414579408521,0.534797808718159,0.3073496131470161,0.7113814539502242,0.9943829302598881,2869.1899011874407,0.03520457037090496,115.93239735341368,65.4869682333524,0.0684915561300838,0.1044923865962825,0.07756533016482274,0.08300019317966996,0.011447624451824326,0.0042915876560283605,0.04436081419380736,0.07431256589950122,0.10839428636759678,0.053844655098897805,133.17718742082383,147.30392235442352,75.34326172514855,0.03889505764204892,0.04461129141111946,0.03626698175335915,0.0005088657708617552,471.6917319576449
1.0,0.07484249999999999,1622.1804257567608,1665.0419571114387,0.9748288383211522,1.3985574722315612,1.230848100633687,1.4368151122652333,0.3504820998815208,0.001109375,0.4024375,1.2264903541603909,1.752717671815739,1.4311785253287679,1662.9293644186948,1772.388503250241,1395.0791132331726,0.3964438871487086,0.4373340411946496,0.8158987636148357,0.9980198325500299,3279.707593023611,0.029440663948865,120.24413482666478,54.64427644583083,0.07287397381046534,0.10418328827671822,0.07011507721077728,0.07962562227180567,0.011904327686308464,0.007908148857942356,0.0452868030583966,0.07613431618832217,0.10757832452567145,0.07618644336342299,112.73863194304057,136.40588551418836,71.37422351793721,0.011517793582217219,0.06281679380285993,0.05098930069571354,0.00010978142061804393,463.7627445857852
5.0,0.07007,1496.9191739239532,1730.0798249850602,0.8656044466970261,1.3689170395469565,1.4753232455812253,1.583368783878862,0.2775247106869367,0.00010937500000000002,0.383328125,1.335740791055909,1.9564414607676577,1.4655250512486184,1728.5111426082303,1801.0952496583836,1356.8413713527982,0.5381957761877308,0.30669143641295354,0.7098105553716273,0.9943049323148986,3541.2973146112818,0.02950042542066129,104.690174593984,55.39588839075945,0.0594584282984176,0.0874901813340206,0.06213253270370911,0.0674814437734876,0.011554709386657916,0.0014278719688315899,0.0420132715964179,0.06091023459029771,0.09274494859108501,0.05301873853921086,116.99402800184309,132.23302924788814,67.71592241258756,0.02489706758978051,0.038594525850786654,0.03302086375811143,0.0006907558210628135,882.9369864862659
2.0,0.071075,1534.2002193113847,1704.4035210617376,0.9003682033715497,1.4041458807793494,1.4058398405564763,1.560760641512461,0.3107062523995493,0.0006093750000000001,0.40826562499999997,1.320761389211948,1.9223902807273976,1.4566170000423961,1702.7221019436358,1787.0233941779722,1361.9918481640773,0.49036407130558163,0.3306121143848534,0.771805489918004,0.9966065958347928,3550.0238714184075,0.02236949652987297,83.05411779793931,41.941402642093784,0.0478219110455215,0.07005823706111594,0.048354739840186664,0.05568233093032018,0.011180849665815677,0.006004535232586699,0.03820866524244696,0.05269177429985007,0.08110753046125817,0.060399834547005475,85.47990661986255,97.15540582199735,54.45595080952265,0.016923323079594644,0.03402229153465637,0.04022112163177282,0.00028895830136358444,670.1080679253321
1.0,0.07212499999999998,1604.6711856971842,1668.8310778197804,0.9617939671035955,1.4002667089097343,1.2460335298143166,1.4583322267381833,0.3505774766686162,0.00035937500000000005,0.40779687499999995,1.237363528920236,1.7911614954222534,1.448812196843582,1671.8577242646727,1780.6108905967185,1384.5381339328412,0.39444158631227233,0.4232096825448973,0.8037000132648348,0.9978320668903197,3572.2585581427725,0.024414941634171464,114.38121438823265,46.312528999365576,0.06679023808843051,0.08770249836963417,0.059173934974039145,0.0717395944443341,0.012115004137871574,0.0033610460959908,0.04141597468350075,0.06410452986499368,0.10444259147379446,0.07180458410147576,107.43771619496673,125.94035587354936,63.694216139803,0.012492400860662164,0.051869702316018826,0.04470864741084258,9.240815016395579e-05,847.4340374585241
5.0,0.0714925,1502.9013390509417,1723.0127741416225,0.8726287740640314,1.379715217422316,1.4744447960649762,1.5824337554848105,0.28002932937689207,0.000734375,0.3872499999999999,1.332977122758236,1.9587845022238866,1.4706159513713135,1720.6664021692914,1794.9583837449475,1358.3513710884145,0.5691547878824044,0.3019337648727182,0.7397128490519657,0.9947915367868956,4153.810364484728,0.031068069520811863,98.44604124938535,58.17481555171616,0.055211195108892254,0.08800082717017493,0.06510785773123498,0.06691761512364837,0.00898979289353412,0.007740149359629631,0.043630819812375744,0.06257860656466288,0.08788492109042358,0.054287453414029026,114.15759141240073,128.08833544999413,67.93342166814283,0.026293039810842033,0.03667998645046476,0.03675927222958176,0.0004594798458623279,1113.0472529157423
10.0,0.06839,1486.5007351577788,1742.3709936276352,0.8535247668199065,1.3447937070971745,1.4915573636818686,1.5776201079869623,0.26284144524032216,0.00043749999999999995,0.367421875,1.3264583213276222,1.9573101248531384,1.4764872969548264,1737.4995810993396,1803.8822069062373,1356.633542807521,0.5937050135378746,0.30023612306599673,0.6941757466630615,0.9931811234988459,3663.0994211470643,0.029937232671040235,104.2321695270336,56.60014052001958,0.05874737833358706,0.08511739906282607,0.06602145580557697,0.06853411066258724,0.011108559215568758,0.00392856128245443,0.040772493672013424,0.06210175635092012,0.09070519180909944,0.05047301703366093,116.61716834331412,130.21421526845495,71.30032719954858,0.024811330448845696,0.03644599879862582,0.03285780587497513,0.000767352269819663,732.4781926838635
1.0,0.0732375,1604.931640682721,1664.1888587389442,0.9647154701087277,1.396945781765724,1.234586814865891,1.4495994423278693,0.35423236008764464,0.001140625,0.40720312500000005,1.230373813472977,1.780117154622493,1.448221054930349,1663.9390853321725,1773.8017754941964,1384.3075980483682,0.41850208211572193,0.4232002943067064,0.8439584762118265,0.9980662923721364,3616.594278244127,0.0258957736657934,112.69521984105856,48.33957931078107,0.06670687978931115,0.08996611281488506,0.051802597147485675,0.05675277600759526,0.013096166622037646,0.006462614088693135,0.04313145049131057,0.054205010571491685,0.08388572529751884,0.06826344711635826,101.75302135782869,119.3021264194684,65.78041583874521,0.009965370108908314,0.04927372945318092,0.05348276096685992,9.769820864648056e-05,834.6284115952602
1.0,0.0744325,1616.042652251146,1666.3187134477007,0.9703068897930066,1.3874952070147402,1.2285616874136747,1.4323420437884218,0.3487857511050271,0.0014218750000000002,0.3949843750000001,1.218935319425678,1.7530390494514978,1.4394190795149349,1663.6890943226672,1773.122080133538,1391.70330095475,0.40460281048408675,0.443229811063669,0.8232465887078979,0.9980327049039439,3353.7979981866233,0.02839903948639811,123.23596907591644,53.14024140318076,0.07388275573858952,0.09706293978411198,0.06453825313584931,0.07256031312128458,0.011541662972848142,0.008982934667154992,0.044866770550256625,0.06477332952514471,0.10472057582183218,0.07165681255558327,108.3489468341234,125.82612630381792,71.02572354904856,0.014476497057186406,0.057921915779664025,0.043824205678378816,0.0001146403139724533,554.3909002026744
2.0,0.07387749999999998,1547.5319047089433,1696.285979448379,0.9126599061588447,1.411623477655982,1.3906222111644109,1.5485149178303754,0.31209509842778926,0.0010625,0.3999062500000001,1.3152822365063535,1.9003613866038471,1.4463530772827784,1698.8727796111104,1788.1788138845625,1368.480020394561,0.5014222267717017,0.3376181649347437,0.7763455892157595,0.9967750114556344,4294.2641281111155,0.029651601874940908,112.67118396860064,55.61592715488223,0.0645475999995028,0.0951480751309228,0.06145122979361588,0.0680693200980319,0.012030247557023466,0.0061590253896213155,0.043930331474250225,0.0662233244698192,0.08880305048617657,0.0603076462551099,117.52411559530314,132.52592122046525,69.22595870228221,0.015449008963483304,0.04205788408107116,0.042062752146508384,0.00032377024430525243,765.765340176033
5.0,0.0702,1495.1349859756956,1731.0592515702876,0.8641707436292827,1.3666555247366503,1.4801476084236027,1.5832188694929925,0.27611348717071277,0.00042187500000000005,0.382703125,1.334075663862613,1.9596783910157014,1.47013779194851,1732.9338634389464,1804.7950412363748,1364.4398971901753,0.5125181533404706,0.3060740790420683,0.7058432950191059,0.9942711797188787,3075.3073421363724,0.029483639531102654,97.99662635431652,55.17260721500375,0.056978206441865686,0.08669443692082249,0.06694421180578863,0.06982820406046988,0.009652496552979317,0.004298181619519469,0.03980099114952258,0.06576986291183368,0.08952827776336666,0.05284024704729442,111.90142892796779,123.61493113205597,68.81570634332033,0.024385421989851285,0.034825126638295324,0.03236462824927675,0.0005761282716382174,689.3526461495888
10.0,0.07175500000000001,1504.7011847027652,1735.048158656475,0.867991850026373,1.337578002368659,1.4581832700990767,1.5439576918260065,0.2654956511308202,0.00034375000000000003,0.36596874999999995,1.3010642952012639,1.9106111808621091,1.469361398984438,1728.6438774570236,1797.6107326849199,1369.6890980454161,0.5151878422547262,0.33251970768728856,0.6894894572334858,0.9931893082680986,2376.078068001475,0.038187104826105885,130.63887342881998,72.33908354009223,0.07522277182350924,0.110215767244805,0.08126706286261083,0.086730718775224,0.00909911807170899,0.0036010794822525097,0.04388460320474027,0.0768300277263575,0.1076608465701464,0.044169424963212925,149.3193554341474,165.1211249596446,88.06901195341264,0.058413849557378314,0.04861860698434168,0.036428584971191884,0.0006900498088726509,548.5493461706833
5.0,0.07104749999999999,1493.8439832610147,1728.4714485136717,0.8646529915771523,1.3681623999235228,1.4760847756055864,1.5837607701076726,0.2778900602703254,0.00010937499999999999,0.38559375,1.3341169843913234,1.9608168333914044,1.4707983025884268,1723.056703468182,1794.4417170692802,1353.4091259736615,0.5514045895464453,0.3061380228107413,0.7168283010395677,0.9942937466241498,3178.070646397682,0.029731132567562896,99.74606560975923,57.271538895609744,0.05651159936061106,0.087739574316008,0.06257206661776975,0.06502426391179016,0.01025889009726694,0.0016793059159590311,0.03955167456552883,0.061061911625312174,0.08431465557045725,0.05094407886078187,109.83563651498427,122.9264400967974,65.39686309102856,0.0260803440827175,0.03401015244288973,0.03301807214110374,0.0005136760506358677,793.9356221527948
1.0,0.07511749999999999,1615.9703015183313,1664.7737773828912,0.9711645585034475,1.388272440317989,1.2230694614819928,1.432303196164624,0.35013992075524014,0.00103125,0.39753124999999995,1.2184595255247348,1.7541478632739922,1.441245580299569,1662.352893590677,1771.5131803275488,1387.5869268753331,0.39581092389537725,0.4453699151638858,0.8159346887158049,0.9979755079641188,3571.2573672636777,0.031543996160125286,132.93838479985976,57.019539532680135,0.07869734642923232,0.1003165695724198,0.06497280619327113,0.07242772781611187,0.014144780994820137,0.007712548115733218,0.046118467948724186,0.06522779604243491,0.10988583221834244,0.08274623757895921,117.60838317003105,139.8197303809205,76.59428780148406,0.011780402796846752,0.061008747009338324,0.03823988101824402,0.00010973852618802375,945.2829939257723
1.0,0.0729425,1602.1409894694507,1667.9489130397126,0.9609492818071041,1.3617070189744909,1.2173523678853966,1.4186995840034486,0.3493642773266876,0.0008281250000000001,0.39465625000000004,1.2049359965565762,1.7405657148994316,1.44634745319885,1667.6326229591584,1777.8809603297973,1382.4332711577579,0.421859927633962,0.45385737704942786,0.8268637255466962,0.9977775546637317,3186.943591931582,0.025631410295767945,112.682759345778,48.542248466139235,0.06747040593603323,0.09507479773925862,0.05800231996324796,0.06776071325567203,0.012737782651787993,0.006687627773312073,0.041661758825540476,0.06590045858398928,0.0896901279616576,0.06759332690807537,102.47844443595056,124.65305917071476,67.53073714992152,0.015420844219470712,0.05686980742517513,0.03805758870192074,6.262292656737163e-05,653.9899900625726
5.0,0.0713025,1490.6124921363446,1729.1987084869133,0.8624733759527454,1.3654904244153656,1.4805689415653875,1.5850029746541423,0.2764736110594864,0.00046874999999999993,0.38185937499999995,1.3379940331098001,1.9567509142890116,1.4631411577318323,1736.6640897834982,1809.1908678485645,1359.6316349717433,0.54679836779709,0.30335030580494726,0.7154191200406091,0.9943231935226065,3715.8397284836774,0.031409011346268105,103.8310518548576,57.77039109017115,0.05945481224339364,0.09308673079747824,0.06855937124842651,0.07415560334350359,0.011347185898508867,0.004304680410611222,0.04161908448487755,0.06495854988204433,0.09987140625048026,0.050744573938580124,118.96102094662086,133.17261280862968,69.95781449527195,0.022083591859773325,0.03558288053104499,0.033549699967259886,0.0005488466976244722,1042.7111353444893
1.0,0.0735075,1597.0274149492438,1675.617466448333,0.9534058045545549,1.4015962802471966,1.2683370525898843,1.4713579570078423,0.3448423038779835,0.00125,0.40296875,1.2551472365197534,1.7968770996180745,1.4327536063559938,1672.6553996342557,1776.2757727501312,1380.2740652867215,0.4340645608134338,0.41085041634687713,0.7957942571449881,0.9979195882457274,3469.0359254823998,0.02623413699266662,104.69551843734497,47.43792664877786,0.06139900441502462,0.08988803611363037,0.054968583989919426,0.0611051763196488,0.012642869150886662,0.010106851017997643,0.03953063240624288,0.057243765074218335,0.08588596728402523,0.06091824450410999,105.38389573785385,120.81499279567323,61.00672010983964,0.012568490495386919,0.042722169730230346,0.04529890939889975,0.0001559140962892874,866.9513934292681
10.0,0.06851000000000002,1473.6550034295765,1744.464495234451,0.8452633131392858,1.3409751791120634,1.501587898836309,1.588001421086047,0.2598175186528035,0.000609375,0.36296875,1.3348001715762445,1.9701989396298627,1.476992246751434,1748.2694117344975,1811.4644577732165,1358.8493365591432,0.5780347276457449,0.2910507704814764,0.6893611743433449,0.9932665336624763,3454.430870274845,0.029644137700395316,93.76517241988748,56.114193105082094,0.05478487557872277,0.08503052543602493,0.06544927691911417,0.06680837385284576,0.010292000837975192,0.006101337423825615,0.038631054845001324,0.06194921154974002,0.08562205608323392,0.04791269379063538,113.18434715626253,125.56523953746779,67.0873889743963,0.027228630171928798,0.030318669325872367,0.03144374068605299,0.0007887542843057489,1354.0399923625425
2.0,0.07268749999999999,1551.3705808029,1705.7718535715392,0.9096442102529966,1.3926942894304097,1.3818739842617047,1.5322066704946051,0.3091160586943432,0.0006093750000000001,0.4019375,1.2983685182614249,1.8842546559772178,1.4522932285621375,1697.4096200226297,1780.3785386143863,1378.7046594105632,0.4002059351520738,0.3633317744370035,0.7362651318952441,0.996456141414111,3250.5095972928552,0.02616485894764195,93.60201573279461,48.27584938374,0.05148587808658875,0.07815630461729171,0.05152768383468053,0.058844097015562674,0.010685586459658534,0.006180847907801566,0.04094055332124861,0.05458170878580773,0.08567240173402105,0.060693700819507215,93.05792213785965,105.20670949321533,61.3192953813621,0.023479393239384524,0.04080662572680972,0.041191900062583435,0.0003768540421586631,797.6627650940278
